Age,CreditScore,Balance,EstimatedSalary,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain,Tenure,HasCrCard,IsActiveMember,NumOfProducts
-0.5605884106597949,-0.6946304022582562,-1.2170740485175422,-0.7089601869024976,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0
-0.5605884106597949,-0.6635902861867843,0.9145538832693836,-0.7668418879091171,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0
-0.27019651466179856,0.9091089281011256,-1.2170740485175422,0.5846058353799037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6573857093257937,-1.274045902259065,-0.12173489030592287,1.2255161520651057,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.8509803066577912,-0.3945759469006945,0.897844015566681,1.2312529882755436,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0
-0.8509803066577912,-0.41526935761500905,0.20709607369234276,1.6782017407173975,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0
2.052938653322172,1.8196189995309682,-1.2170740485175422,-0.6826461320932876,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
0.7945737706641879,-0.860177687972773,-1.2170740485175422,-0.9372705774073106,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0
-0.6573857093257937,1.1056963298871143,1.397682988879869,0.27252431130947136,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0
-1.4317640986537838,1.0125759816726987,-1.2170740485175422,-0.9036514890973538,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0
2.924114341316161,-0.2704154826148068,0.5121365186747399,1.4347354148697722,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.11699268000219652,0.9091089281011256,1.1802397830788367,-0.6927152981445623,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0
0.31058727733419406,0.8366819906010244,0.6941031649154419,-0.21633888431565726,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
1.568952159992178,0.5573209459577774,-1.2170740485175422,-1.486717330978945,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0
0.7945737706641879,2.057593222745586,0.943138193072591,-1.2706625371124165,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
-0.7541830079917924,2.057593222745586,1.1393487685606196,-0.17367365472029442,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0
0.020195381336197752,0.24691978524305827,-1.2170740485175422,0.9266633245377816,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
0.020195381336197752,0.443507187029047,-1.2170740485175422,-0.07364632537246135,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
-0.1733992159957998,-0.1359083129717619,0.7845101914671799,1.0220192872706448,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0
1.181762965328183,-0.053134670114503485,0.4166391135618579,0.533733445700595,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
0.7945737706641879,-1.098151911187391,-1.2170740485175422,-1.059182043406283,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0
-0.94777760532379,-0.6739369915439416,0.9120924458750731,-1.107776328624817,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
-0.7541830079917924,1.7264986513165526,1.7857183381037725,1.3636956427332294,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.94777760532379,1.4574843120304626,0.5126481928666212,-1.4079247671802297,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0
0.11699268000219652,2.057593222745586,0.7889231603379093,-0.5957335592746801,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
1.665749458658177,0.4848940084576762,0.5900185390497731,-0.10222717761816767,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
0.020195381336197752,-0.8187908665441438,-1.2170740485175422,-1.7274247429026328,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
-0.8509803066577912,-0.9222579201157168,0.5688793057538865,0.7095853319511645,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
2.7305197439841633,1.2402034995301592,-1.2170740485175422,-0.8460940387561958,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0
0.8913710693301867,1.2505502048873165,0.5308892250926267,1.4734962420046818,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0
0.020195381336197752,-0.2393753665433349,-1.2170740485175422,0.60158428908218,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0
-0.27019651466179856,1.0436160977441706,-1.2170740485175422,-0.8933173907695245,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0
-0.5605884106597949,0.3503868388146313,-1.2170740485175422,-0.5155578854753827,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
3.1177089386481582,-0.7256705183297281,-1.2170740485175422,1.699591673430459,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0
-0.1733992159957998,-1.1188453219017056,1.047828693908163,0.3166053542987135,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,2.0
-0.07660191732980101,0.14345273167148526,-1.2170740485175422,0.9842480856914274,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0
-1.2381695013217864,-0.011747848685874276,2.2286000809284605,0.5037129483329145,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0
-1.0445749039897887,-1.9983152772600763,1.5467745281041365,-1.5704665463128864,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0
3.2145062373141573,1.7264986513165526,0.9577489587967867,-0.6284787015850237,1.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,2.0
-0.7541830079917924,0.46420059774336164,1.203926456185828,-1.6402507168918636,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
1.0849656666621843,1.4574843120304626,-1.2170740485175422,1.6498186744194536,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,4.0
-1.0445749039897887,-1.2843926076162224,0.846924958498054,-0.3468424710867016,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0
-0.1733992159957998,0.5987077673864065,-1.2170740485175422,1.0372554155087241,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0
-0.07660191732980101,-0.2704154826148068,-1.2170740485175422,1.129751396916022,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0
1.0849656666621843,-1.377512955830638,-1.2170740485175422,0.12617871375324308,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0
1.9561413546561732,-0.37388253618637984,-1.2170740485175422,1.1431898822480502,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0
-0.36699381332779735,-2.06039550940302,1.1648302397676293,-1.6644463572139543,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0
-1.4317640986537838,-1.5534069469023122,0.8856676808704008,-0.3412555834136177,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0
-1.5285613973197827,0.5987077673864065,-1.2170740485175422,0.5171917910439054,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0
-0.7541830079917924,0.9711891602440694,0.7815391696593398,0.706129383469016,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
-0.07660191732980101,-0.8498309826156157,-1.2170740485175422,-0.3520816242746688,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0
-1.5285613973197827,-0.20833525047186302,-1.2170740485175422,-1.4967969342833998,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0
-0.07660191732980101,0.6090544727435638,-1.2170740485175422,0.6354928372136646,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0
-0.94777760532379,-2.153515857617436,0.37481637940300455,-1.5467711983265617,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,2.0
-0.6573857093257937,-0.09452149154313269,-1.2170740485175422,-0.19413049699905624,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0
0.31058727733419406,1.2712436156016311,0.9977960243651517,1.7301051570566794,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
-0.94777760532379,0.46420059774336164,-1.2170740485175422,1.5883307284848924,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0
-0.07660191732980101,1.0539628031013277,0.6687888759765933,0.38552845149033327,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.31058727733419406,0.5366275352434627,-1.2170740485175422,-0.47590415133091635,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0
-0.1733992159957998,-1.5844470629737841,0.5260081458710459,-1.478500255504478,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,2.0
-0.27019651466179856,0.46420059774336164,-1.2170740485175422,-0.6056875676325343,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0
0.020195381336197752,2.057593222745586,0.6234069277798987,-0.002943502559416189,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
0.7945737706641879,0.6297478834578785,1.0316401455281974,-0.07199897891220346,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-0.36699381332779735,-0.6222034647581551,1.725128912087292,-0.7624396284719738,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0
0.6977764719981892,-2.846745116546975,-1.2170740485175422,0.999801854334621,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
-1.4317640986537838,-0.16694842904323381,1.0366261959239211,0.7493450042154087,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0
-1.2381695013217864,-0.07382808082881809,1.24976011801092,-0.2985376456896957,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0
-0.4637911119937961,-1.5120201254736831,0.46276679112585967,0.46258686567317614,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,1.0
-0.8509803066577912,0.3296934281003167,-1.2170740485175422,0.011100865319716343,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
-0.6573857093257937,0.9298023388154402,-1.2170740485175422,-0.6091783069586162,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
-0.7541830079917924,-1.2636991969019078,-1.2170740485175422,-1.5522418845809072,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0
0.6977764719981892,0.050332383457069536,0.6058900841289565,0.6782539155840643,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0
-0.5605884106597949,1.3229771423874177,-1.2170740485175422,-1.2012236656594804,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0
-1.1413722026557875,-0.24972207190049223,-1.2170740485175422,0.44518918230149945,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0
0.020195381336197752,0.8987622227439683,0.30099640588774323,1.5581456704254055,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
0.11699268000219652,2.057593222745586,1.4527327339895224,-0.9646200077319858,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0
0.31058727733419406,0.17449284774295717,1.7975886006475732,-1.1647675579809549,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0
1.7625467573241755,0.4331604816718897,-1.2170740485175422,0.620043789010711,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,2.0
1.4721548613261792,0.8573754013153391,-1.2170740485175422,0.538333491085501,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
-1.7221559946517802,-0.5911633486866832,0.1830263281382091,1.1885842795957873,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
-0.7541830079917924,0.07102579417138415,0.39176817913799816,-0.870620192095656,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0
-0.5605884106597949,1.1367364459585863,1.0021707342168216,0.8509965441122843,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0
-1.4317640986537838,0.12275932095717065,-1.2170740485175422,1.1559628187356281,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0
1.3753575626601806,1.1470831513157436,0.4309632581474654,1.223536726999501,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0849656666621843,0.08137249952854145,-1.2170740485175422,1.4532210079312535,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
0.2137899786681953,0.019292267385597632,0.4349507159952888,-0.7687879137645455,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0
2.5369251466521656,-0.16694842904323381,0.6689595947927347,0.9731202342592519,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
0.5041818746661916,-0.49804300047226746,0.5210169514055322,0.150116206013346,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0
-0.07660191732980101,-0.7256705183297281,0.955605006959801,-1.1644368710093658,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
-0.94777760532379,0.20553296381442906,-1.2170740485175422,-1.527492374023393,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0
-0.5605884106597949,-1.02572497368729,1.0484316753388094,-1.5470999718017346,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0
-1.0445749039897887,1.3747106691732043,0.5505578974374191,1.2345736003747898,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0
-0.8509803066577912,-0.37388253618637984,-1.2170740485175422,-0.21763188603045083,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0
-0.07660191732980101,-1.377512955830638,0.24509258444083962,1.086272757389491,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0
1.568952159992178,1.7161519459593952,0.6727525425016401,-0.06814032641152314,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0
-2.0125478906497762,-0.07382808082881809,-1.2170740485175422,-0.7077548581144166,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0
0.6977764719981892,-0.0014011433287169732,0.2255650525108985,0.9840047237381117,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0
0.31058727733419406,0.16414614238579986,-0.1817615229369879,-1.284413966085628,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0
-1.0445749039897887,-0.2704154826148068,-1.2170740485175422,1.4575227218294287,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
0.31058727733419406,0.4538538923862043,0.7353195418478494,-0.9303776414529578,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
0.2137899786681953,1.2402034995301592,-1.2170740485175422,-0.12079418125445406,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0
-1.6253586959857813,0.2779599013145302,1.5937242923213846,-1.2474192961430095,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0
0.31058727733419406,-1.5223668308308405,0.8933988962597663,0.8669719777839535,0.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0,2.0
-1.6253586959857813,-1.3464728397591663,-1.2170740485175422,0.02528004771909174,1.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0
-0.4637911119937961,1.1781232673872155,0.9808826444013992,-0.918486652859098,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0
0.5041818746661916,-1.2636991969019078,-1.2170740485175422,-1.4907422837136282,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
-0.36699381332779735,-0.18764183975754842,-1.2170740485175422,-0.5946315592930819,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0
1.2785602639941818,0.14345273167148526,-1.2170740485175422,0.28316822210252957,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
-0.5605884106597949,-1.9362350451171324,1.1539193462395843,0.010243097062532446,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0
-1.334966799987785,0.3503868388146313,0.8487462807079247,0.3775439528075625,1.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0
-1.6253586959857813,0.8470286959581818,-1.2170740485175422,0.301697477673148,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0
-1.0445749039897887,-0.36353583082922253,0.47362077838185795,-1.2180852221261398,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0
0.020195381336197752,1.1677765620300582,0.8577308808519558,1.5316047793137484,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
0.11699268000219652,1.4574843120304626,-1.2170740485175422,0.7270157187161389,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0
0.11699268000219652,-0.34284242011490795,0.9248767453196084,-0.7891062884844512,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
-1.9157505919837776,0.9298023388154402,0.5304881484012209,-1.3046817201276102,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,2.0
-0.1733992159957998,-0.4359627683293237,-0.5845973254585775,1.364378586999647,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3.311303535980156,-1.5844470629737841,1.5195984074058246,1.1402571880586638,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
-0.8509803066577912,0.4331604816718897,0.8404292843712713,-0.8593597875480935,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
2.1497359519881707,0.784948463815238,0.8439933209745406,1.54593791119753,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
-0.7541830079917924,1.0746562138156424,-1.2170740485175422,1.6491223356781217,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0
-0.36699381332779735,0.5159341245291481,1.3500402220106569,-0.49898857209776626,0.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0
-0.5605884106597949,-0.7153238129725709,0.750436194685413,-1.3524029291176292,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
3.1177089386481582,0.16414614238579986,0.9894229255173559,-0.09438079858581347,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0
1.568952159992178,0.8677221066724964,0.44151262002061226,1.1073485287818323,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
1.0849656666621843,0.5262808298863054,-1.2170740485175422,-0.0853915403302392,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
-0.07660191732980101,-1.2636991969019078,0.387915913874332,-0.16704182404966378,0.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0
-1.5285613973197827,-1.3568195451163236,0.648013424866138,-1.0834048205866418,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0
-0.4637911119937961,-1.8741548129741887,-1.2170740485175422,-0.1886537223470224,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,2.0
0.020195381336197752,0.7952951691723953,1.2292981336532665,1.067120571758241,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0
0.11699268000219652,-0.311802304043436,1.5820514334557585,1.2634658306737023,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,3.0
-1.1413722026557875,1.674765124530766,0.9896573021971431,0.2761430809412291,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
-0.36699381332779735,1.3436705531017323,0.2703039919838966,1.2868932891617382,0.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0,2.0
-0.07660191732980101,-0.16694842904323381,0.44280699658141354,1.017387582217759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5285613973197827,1.0746562138156424,0.1378173492881885,-0.6437539695225285,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0
-0.6573857093257937,0.25726649060021556,-1.2170740485175422,-0.42433142196322327,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0
-1.0445749039897887,-0.44630947368648094,0.3370733748438251,-0.8823869773766727,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0
-1.4317640986537838,0.7746017584580807,-1.2170740485175422,-0.785136479237403,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0
-0.1733992159957998,0.5573209459577774,0.5507855225256078,-1.1052672129603227,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
0.31058727733419406,0.29865331202884476,0.48244125054916565,-0.16178527543972973,1.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0
-0.5605884106597949,-0.46700288440079557,-1.2170740485175422,-0.6380975001615774,0.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0
-1.2381695013217864,-0.48769629511511015,-1.2170740485175422,0.9635311818542617,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0
-0.07660191732980101,-0.5290831165437394,-1.2170740485175422,-0.7132617268464532,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0
-0.36699381332779735,-0.5601232326152112,0.8904037616247881,1.6176694992656935,1.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0
0.020195381336197752,-0.9843381522586606,0.22307821627200206,-0.08629157946280235,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0
0.2137899786681953,-0.787750750472672,0.39145069358067297,0.4600838384063703,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
0.020195381336197752,-0.4773495897579529,-1.2170740485175422,0.3390296188019226,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0
-0.7541830079917924,0.34004013345747397,-1.2170740485175422,1.5443370105139236,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0
-1.5285613973197827,-0.30145559868627875,-1.2170740485175422,0.5484898082008297,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0
-0.36699381332779735,-1.1912722594018068,0.7363922411511562,-0.3945328901798395,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
-0.5605884106597949,0.12275932095717065,-1.2170740485175422,0.929547137591441,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0
-0.94777760532379,0.8573754013153391,1.0333706427558456,-1.4284071807292829,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.7221559946517802,-2.091435625474492,-1.2170740485175422,1.3200555736908464,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0
0.2137899786681953,-1.336126134402009,1.100131344998004,-1.4798075214652846,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
-0.5605884106597949,0.3503868388146313,-1.2170740485175422,-0.7201779726662414,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
0.5041818746661916,1.778232178102339,-1.2170740485175422,1.4375056358179883,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
-0.1733992159957998,1.7678854727451816,0.47987419897198796,1.4397536461987603,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
-0.6573857093257937,1.3229771423874177,0.08064856892959275,-0.2357417379774492,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0
-0.27019651466179856,1.095349624529957,1.1114544071179386,0.5393147668386494,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
2.1497359519881707,0.09171920488569875,1.289552552124701,1.017279034784686,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
0.2137899786681953,-1.336126134402009,-1.2170740485175422,1.3380854066967973,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0
-0.7541830079917924,1.0539628031013277,0.4964845610746986,-0.14878167565687211,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0
-1.334966799987785,-1.8431146969027168,0.5619127884891769,-0.9237016264105313,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0
-0.27019651466179856,-0.08417478618597539,1.1646256022413128,-0.7657992063164258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6573857093257937,-0.2704154826148068,0.5022875540538794,0.6077147836917267,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0
-1.6253586959857813,-0.042787964757346184,0.3579086257655842,-0.657124090846227,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0
1.0849656666621843,-0.3945759469006945,0.4104289353083963,-1.5197524549734758,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0
0.11699268000219652,2.057593222745586,0.38749731519520564,1.115585261083122,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0
-0.6573857093257937,-1.067111795115919,1.5995406277315816,0.9620871878767957,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0
0.31058727733419406,-1.4292464826164246,-1.2170740485175422,-0.4645872116619616,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0
-1.4317640986537838,-1.0567650897587617,-1.2170740485175422,-1.4864784918353406,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,2.0
0.11699268000219652,-0.8705243933299304,0.4744063742900342,-0.10546550937151111,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
-0.5605884106597949,2.057593222745586,0.9479062635109823,0.23169412477738857,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0
0.11699268000219652,0.4331604816718897,0.7233933375450871,-1.2614031279536972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.9561413546561732,-1.3878596611877954,1.260293726170336,0.024029838742336402,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,2.0
-0.27019651466179856,-0.1772951344003911,-1.2170740485175422,0.7671733982349841,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.2137899786681953,0.5159341245291481,-1.2170740485175422,0.8071315522638698,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0
1.181762965328183,0.20553296381442906,0.3404773022748938,1.3315262888899873,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
-0.4637911119937961,0.12275932095717065,-1.2170740485175422,0.24745055008649558,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0
-0.36699381332779735,-1.2947393129733797,-1.2170740485175422,0.10018803983839628,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0
1.2785602639941818,-0.30145559868627875,0.5829319399059133,1.0941302694919042,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0
-1.0445749039897887,-0.7567106344012,1.380564810637619,1.3564271396186132,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0
-0.1733992159957998,-0.6946304022582562,-1.2170740485175422,1.4004161608256507,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
1.181762965328183,0.7228682316722942,1.5046553669236589,0.16037985288220974,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6009791733321904,-1.749994348688301,1.2963419204860323,-0.47341190922572984,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0
-0.27019651466179856,0.15379943702864254,-1.2170740485175422,-1.1255212246189514,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0
-0.4637911119937961,0.2676131959573729,0.8201288559554468,-1.2829524027319756,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
-0.6573857093257937,-0.37388253618637984,-1.2170740485175422,-1.6998709163698476,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
0.5041818746661916,-1.4602865986878966,-1.2170740485175422,1.3161309925409117,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0
